section_id,book_id,source_id,parent_section_id,level,section_title,page_start,page_end,order_index,source_ref_id,source_specific_id,confidence,notes
shanghan_pdf_sec__fd4efb849e,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__a6eabf437e,3,十二、痞證,58,,44,src_shanghan_pdf_0009859,十二、痞證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__94208dc7fd,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__a6eabf437e,3,十三、上熱下寒證,63,,45,src_shanghan_pdf_0009864,十三、上熱下寒證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__cec650195d,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__a6eabf437e,3,十四、火逆證,65,,46,src_shanghan_pdf_0009866,十四、火逆證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__5b1da74668,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__a6eabf437e,3,十五、欲愈候,65,,47,src_shanghan_pdf_0009866,十五、欲愈候,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__03479d406c,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__86272c606e,2,第四節  太陽病類似證,66,,48,src_shanghan_pdf_0009867,第四節  太陽病類似證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__84432bfeb8,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__03479d406c,3,一、十棗湯證,66,,49,src_shanghan_pdf_0009867,一、十棗湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__9a8d96183e,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__03479d406c,3,二、瓜蒂散證,67,,50,src_shanghan_pdf_0009868,二、瓜蒂散證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__718f708862,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__86272c606e,2,第五節  太陽篇備考原文,69,,51,src_shanghan_pdf_0009870,第五節  太陽篇備考原文,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__89b3f2e6b9,shanghan_pdf,shanghan_pdf,,1,第二章  辨陽明病脈證并治,70,,52,src_shanghan_pdf_0009871,第二章  辨陽明病脈證并治,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__c0a7f7d77b,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__89b3f2e6b9,2,第一節  陽明病綱要,70,,53,src_shanghan_pdf_0009871,第一節  陽明病綱要,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__0b22b6e70b,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__c0a7f7d77b,3,一、陽明病提綱,70,,54,src_shanghan_pdf_0009871,一、陽明病提綱,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__773b726b4b,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__c0a7f7d77b,3,二、陽明病病因病機,71,,55,src_shanghan_pdf_0009872,二、陽明病病因病機,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__3b0d64fad1,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__c0a7f7d77b,3,三、陽明病脈證,73,,56,src_shanghan_pdf_0009874,三、陽明病脈證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__5d66b2f690,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__89b3f2e6b9,2,第二節  陽明病本證,75,,57,src_shanghan_pdf_0009876,第二節  陽明病本證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__df486d6b71,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__5d66b2f690,3,一、陽明熱證,75,,58,src_shanghan_pdf_0009876,一、陽明熱證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__c70279d000,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__5d66b2f690,3,二、陽明實證,81,,59,src_shanghan_pdf_0009882,二、陽明實證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__43dee145c9,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__89b3f2e6b9,2,第三節  陽明病兼變證,89,,60,src_shanghan_pdf_0009890,第三節  陽明病兼變證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__22729702ae,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__43dee145c9,3,一、發黃證,89,,61,src_shanghan_pdf_0009890,一、發黃證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__4ba0d6d3f0,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__43dee145c9,3,二、血熱證,92,,62,src_shanghan_pdf_0009893,二、血熱證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__a1980c99ce,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__89b3f2e6b9,2,第四節  陽明病辨證,95,,63,src_shanghan_pdf_0009896,第四節  陽明病辨證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__90444b3982,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__a1980c99ce,3,一、辨中風中寒,95,,64,src_shanghan_pdf_0009896,一、辨中風中寒,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__a4061338d8,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__a1980c99ce,3,二、辨虛證實證,95,,65,src_shanghan_pdf_0009896,二、辨虛證實證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__e20507ca46,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__89b3f2e6b9,2,第五節  陽明篇備考原文,97,,66,src_shanghan_pdf_0009898,第五節  陽明篇備考原文,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__236deebc8d,shanghan_pdf,shanghan_pdf,,1,第三章  辨少陽病脈證并治,99,,67,src_shanghan_pdf_0009900,第三章  辨少陽病脈證并治,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__aa406ed532,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__236deebc8d,2,第一節  少陽病綱要,99,,68,src_shanghan_pdf_0009900,第一節  少陽病綱要,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__3df8e4ea2c,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__236deebc8d,2,第二節  少陽病本證,101,,69,src_shanghan_pdf_0009902,第二節  少陽病本證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__c3c1e3fe00,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__3df8e4ea2c,3,一、小柴胡湯證,101,,70,src_shanghan_pdf_0009902,一、小柴胡湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__a305325ff2,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__3df8e4ea2c,3,二、小柴胡湯禁例,107,,71,src_shanghan_pdf_0009908,二、小柴胡湯禁例,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__aa27348fd1,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__236deebc8d,2,第三節  少陽病兼變證,108,,72,src_shanghan_pdf_0009909,第三節  少陽病兼變證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__8836b8553b,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__aa27348fd1,3,一、變證治則,108,,73,src_shanghan_pdf_0009909,一、變證治則,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__e0d50e09f3,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__aa27348fd1,3,二、柴胡桂枝湯證,108,,74,src_shanghan_pdf_0009909,二、柴胡桂枝湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__b836b749bf,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__aa27348fd1,3,三、大柴胡湯證,109,,75,src_shanghan_pdf_0009910,三、大柴胡湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__88d51c6671,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__aa27348fd1,3,四、柴胡加芒硝湯證,111,,76,src_shanghan_pdf_0009912,四、柴胡加芒硝湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__ccc8d7e94c,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__aa27348fd1,3,五、柴胡桂枝乾薑湯證,113,,77,src_shanghan_pdf_0009914,五、柴胡桂枝乾薑湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__aad609fd3c,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__aa27348fd1,3,六、柴胡加龍骨牡蠣湯證,116,,78,src_shanghan_pdf_0009917,六、柴胡加龍骨牡蠣湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__4d3001fd6f,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__aa27348fd1,3,七、傳變與預後,118,,79,src_shanghan_pdf_0009919,七、傳變與預後,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__2e56b310de,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__aa27348fd1,3,八、熱入血室,119,,80,src_shanghan_pdf_0009920,八、熱入血室,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__d61099465a,shanghan_pdf,shanghan_pdf,,1,第四章  辨太陰病脈證并治,120,,81,src_shanghan_pdf_0009921,第四章  辨太陰病脈證并治,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__b7fcd4fb64,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__d61099465a,2,第一節  太陰病綱要,121,,82,src_shanghan_pdf_0009922,第一節  太陰病綱要,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__298ebbdac5,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__b7fcd4fb64,3,一、太陰病提綱,121,,83,src_shanghan_pdf_0009922,一、太陰病提綱,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__1afb52a27d,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__b7fcd4fb64,3,二、太陰病欲愈候,121,,84,src_shanghan_pdf_0009922,二、太陰病欲愈候,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__0acadb8fc1,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__d61099465a,2,第二節  太陰病本證,123,,85,src_shanghan_pdf_0009924,第二節  太陰病本證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__b12f0f66ae,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__d61099465a,2,第三節  太陰病兼變證,124,,86,src_shanghan_pdf_0009925,第三節  太陰病兼變證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__d9376e222e,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__b12f0f66ae,3,一、太陰病兼表證,124,,87,src_shanghan_pdf_0009925,一、太陰病兼表證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__3468e1fdba,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__b12f0f66ae,3,二、太陰病腹痛證,124,,88,src_shanghan_pdf_0009925,二、太陰病腹痛證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__bf12ca7d53,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__b12f0f66ae,3,三、太陰病轉愈 與 轉屬陽明的辨證,126,,89,src_shanghan_pdf_0009927,三、太陰病轉愈 與 轉屬陽明的辨證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__5caf73832d,shanghan_pdf,shanghan_pdf,,1,第五章  辨少陰病脈證并治,129,,90,src_shanghan_pdf_0009930,第五章  辨少陰病脈證并治,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__ac3bf0f9e3,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__5caf73832d,2,第一節  少陰病綱要,131,,91,src_shanghan_pdf_0009932,第一節  少陰病綱要,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__5ab1213a80,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__ac3bf0f9e3,3,一、少陰寒化證主要脈證,131,,92,src_shanghan_pdf_0009932,一、少陰寒化證主要脈證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__65487b02fd,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__ac3bf0f9e3,3,二、少陰病治禁,131,,93,src_shanghan_pdf_0009932,二、少陰病治禁,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__a86862c055,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__5caf73832d,2,第二節  少陰病本證,133,,94,src_shanghan_pdf_0009934,第二節  少陰病本證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__afe3bf0771,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__a86862c055,3,一、少陰寒化證,133,,95,src_shanghan_pdf_0009934,一、少陰寒化證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__2025b1bc66,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__a86862c055,3,二、少陰熱化證,145,,96,src_shanghan_pdf_0009946,二、少陰熱化證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__7f6bb38b6c,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__5caf73832d,2,第三節  少陰病兼變證,147,,97,src_shanghan_pdf_0009948,第三節  少陰病兼變證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__9fa3319ada,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__7f6bb38b6c,3,一、麻黃細辛附子湯證、麻黃附子甘草湯證,147,,98,src_shanghan_pdf_0009948,一、麻黃細辛附子湯證、麻黃附子甘草湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__879a11bf46,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__7f6bb38b6c,3,二、少陰三急下證,149,,99,src_shanghan_pdf_0009950,二、少陰三急下證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__c11e50e982,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__7f6bb38b6c,3,三、四逆散證,149,,100,src_shanghan_pdf_0009950,三、四逆散證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__5a367e0565,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__7f6bb38b6c,3,四、熱移膀胱證,151,,101,src_shanghan_pdf_0009952,四、熱移膀胱證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__d61dba9bdd,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__7f6bb38b6c,3,五、傷津動血證,152,,102,src_shanghan_pdf_0009953,五、傷津動血證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__2f5c47bf03,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__5caf73832d,2,第四節  咽痛證,154,,103,src_shanghan_pdf_0009955,第四節  咽痛證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__48a13706f5,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__2f5c47bf03,3,一、豬膚湯證,154,,104,src_shanghan_pdf_0009955,一、豬膚湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__a7ef0f823b,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__2f5c47bf03,3,二、甘草湯證、桔梗湯證,154,,105,src_shanghan_pdf_0009955,二、甘草湯證、桔梗湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__8688ddfcc1,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__2f5c47bf03,3,三、苦酒湯證,154,,106,src_shanghan_pdf_0009955,三、苦酒湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__028338e9bc,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__2f5c47bf03,3,四、半夏散及湯證,154,,107,src_shanghan_pdf_0009955,四、半夏散及湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__8261e539bb,shanghan_pdf,shanghan_pdf,,1,第六章  辨厥陰病脈證并治,157,,108,src_shanghan_pdf_0009958,第六章  辨厥陰病脈證并治,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__c6937f1861,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__8261e539bb,2,第一節  厥陰病綱要,157,,109,src_shanghan_pdf_0009958,第一節  厥陰病綱要,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__8af705b236,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__8261e539bb,2,第二節  上熱下寒證,158,,110,src_shanghan_pdf_0009959,第二節  上熱下寒證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__0c57d43a1e,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__8af705b236,3,一、烏梅丸證,158,,111,src_shanghan_pdf_0009959,一、烏梅丸證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__73df86d284,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__8af705b236,3,二、乾薑黃芩黃連人參湯證,161,,112,src_shanghan_pdf_0009962,二、乾薑黃芩黃連人參湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__bee8636001,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__8af705b236,3,三、麻黃升麻湯證,161,,113,src_shanghan_pdf_0009962,三、麻黃升麻湯證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__bc273e81bc,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__8261e539bb,2,第三節  辨厥熱勝復,163,,114,src_shanghan_pdf_0009964,第三節  辨厥熱勝復,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__797fbffec0,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__8261e539bb,2,第四節  辨厥,166,,115,src_shanghan_pdf_0009967,第四節  辨厥,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__313d2d4b56,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__797fbffec0,3,一、厥病的病理機制與証候特點,166,,116,src_shanghan_pdf_0009967,一、厥病的病理機制與証候特點,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__6510527615,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__797fbffec0,3,二、熱厥,166,,117,src_shanghan_pdf_0009967,二、熱厥,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__1bb97e4cf5,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__797fbffec0,3,三、寒厥,167,,118,src_shanghan_pdf_0009968,三、寒厥,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__b14724dd79,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__797fbffec0,3,四、其它厥證,170,,119,src_shanghan_pdf_0009971,四、其它厥證,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__9b02ab335f,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__797fbffec0,3,五、厥證治禁,171,,120,src_shanghan_pdf_0009972,五、厥證治禁,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__3f9cf2f8b3,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__8261e539bb,2,第五節  辨下利,172,,121,src_shanghan_pdf_0009973,第五節  辨下利,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__3608db7526,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__8261e539bb,2,第六節  辨嘔噦,176,,122,src_shanghan_pdf_0009977,第六節  辨嘔噦,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__da5783ec54,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__3608db7526,3,一、辨嘔,176,,123,src_shanghan_pdf_0009977,一、辨嘔,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__f031e329b2,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__3608db7526,3,二、辨噦,178,,124,src_shanghan_pdf_0009979,二、辨噦,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__5bae8e721c,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__8261e539bb,2,第七節  預後,179,,125,src_shanghan_pdf_0009980,第七節  預後,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__b03cb0a17f,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__5bae8e721c,3,一、厥陰寒證愈後辨,179,,126,src_shanghan_pdf_0009980,一、厥陰寒證愈後辨,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__f48c75e154,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__5bae8e721c,3,二、厥陰虛寒證死候辨,179,,127,src_shanghan_pdf_0009980,二、厥陰虛寒證死候辨,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__4aef42625a,shanghan_pdf,shanghan_pdf,shanghan_pdf_sec__5bae8e721c,3,三、厥陰虛寒下利轉歸辨,179,,128,src_shanghan_pdf_0009980,三、厥陰虛寒下利轉歸辨,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__0bc4575efa,shanghan_pdf,shanghan_pdf,,1,第七章  辨霍亂病脈證并治,181,,129,src_shanghan_pdf_0009982,第七章  辨霍亂病脈證并治,pdf_heading_rule,heading detected from PDF text
shanghan_pdf_sec__0fafd517f6,shanghan_pdf,shanghan_pdf,,1,第八章  辨陰陽易差後勞復病脈證并治,188,,130,src_shanghan_pdf_0009989,第八章  辨陰陽易差後勞復病脈證并治,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__8a9b5511bc,wenbing_pdf,wenbing_pdf,,1,第一章  緒論,7,,1,src_wenbing_pdf_0009999,第一章  緒論,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__0381635942,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__8a9b5511bc,2,第一節  溫病學的成長,7,,2,src_wenbing_pdf_0009999,第一節  溫病學的成長,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__b83e9d5953,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__8a9b5511bc,2,第二節  溫病概說,11,,3,src_wenbing_pdf_0010003,第二節  溫病概說,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__e19d4a1381,wenbing_pdf,wenbing_pdf,,1,第二章  溫病的病因與發病,14,,4,src_wenbing_pdf_0010006,第二章  溫病的病因與發病,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__6f7eecff34,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__e19d4a1381,2,第一節  概說,14,,5,src_wenbing_pdf_0010006,第一節  概說,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__45bcd24439,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__e19d4a1381,2,第二節  六淫病因學說的臨床意義,15,,6,src_wenbing_pdf_0010007,第二節  六淫病因學說的臨床意義,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__cebde66839,wenbing_pdf,wenbing_pdf,,1,第三章  溫病的病機與辨證,19,,7,src_wenbing_pdf_0010011,第三章  溫病的病機與辨證,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__40d6e190b2,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__cebde66839,2,第一節  衛氣營血,19,,8,src_wenbing_pdf_0010011,第一節  衛氣營血,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__da3fa559ec,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__cebde66839,2,第二節  三焦,23,,9,src_wenbing_pdf_0010015,第二節  三焦,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__71bd1c3f7f,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__cebde66839,2,第三節  衛氣營血與三焦的關係和區別,25,,10,src_wenbing_pdf_0010017,第三節  衛氣營血與三焦的關係和區別,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__f7111b21f3,wenbing_pdf,wenbing_pdf,,1,第四章  溫病的診斷,26,,11,src_wenbing_pdf_0010018,第四章  溫病的診斷,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__a4c85d1171,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__f7111b21f3,2,第一節  辨舌,26,,12,src_wenbing_pdf_0010018,第一節  辨舌,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__4285022018,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__f7111b21f3,2,第二節  驗齒,37,,13,src_wenbing_pdf_0010029,第二節  驗齒,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__720a2b2908,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__f7111b21f3,2,第三節  審五官,39,,14,src_wenbing_pdf_0010031,第三節  審五官,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__8bceacf4aa,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__f7111b21f3,2,第四節  按胸腹,41,,15,src_wenbing_pdf_0010033,第四節  按胸腹,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__9bd5ab988a,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__f7111b21f3,2,第五節  切脈象,43,,16,src_wenbing_pdf_0010035,第五節  切脈象,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__c4c8232c2c,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__f7111b21f3,2,第六節  溫病幾個常見症狀的鑑別診斷,45,,17,src_wenbing_pdf_0010037,第六節  溫病幾個常見症狀的鑑別診斷,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__bb12c4c263,wenbing_pdf,wenbing_pdf,,1,第五章  溫病的治法,50,,18,src_wenbing_pdf_0010042,第五章  溫病的治法,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__6f141f58f8,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__bb12c4c263,2,第一節  概說,50,,19,src_wenbing_pdf_0010042,第一節  概說,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__ba843fa231,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__bb12c4c263,2,第二節  辨證論治的常用治法,51,,20,src_wenbing_pdf_0010043,第二節  辨證論治的常用治法,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__a3cffc1fed,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__bb12c4c263,2,第三節  溫病兼挾證的治療,60,,21,src_wenbing_pdf_0010052,第三節  溫病兼挾證的治療,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__de3fcd8da2,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__bb12c4c263,2,第四節  溫病勞復和食復的治療,63,,22,src_wenbing_pdf_0010055,第四節  溫病勞復和食復的治療,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__106cec9389,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__bb12c4c263,2,第五節  溫病後遺證的治療,64,,23,src_wenbing_pdf_0010056,第五節  溫病後遺證的治療,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__feb724d929,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__bb12c4c263,2,第六節  溫病瘥後調理,65,,24,src_wenbing_pdf_0010057,第六節  溫病瘥後調理,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__f6e761e3bd,wenbing_pdf,wenbing_pdf,,1,第六章  風溫,68,,25,src_wenbing_pdf_0010060,第六章  風溫,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__db13d04a3d,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__f6e761e3bd,2,第一節  風溫概說,68,,26,src_wenbing_pdf_0010060,第一節  風溫概說,pdf_heading_rule,heading detected from PDF text
wenbing_pdf_sec__37b13f8d7f,wenbing_pdf,wenbing_pdf,wenbing_pdf_sec__f6e761e3bd,2,第二節  風溫辨證論治,68,,27,src_wenbing_pdf_0010060,第二節  風溫辨證論治,pdf_heading_rule,heading detected from PDF text
