canonical_id,canonical_name,canonical_entity_type,canonical_key,member_count,source_ids,book_ids,original_names,canonical_confidence,autolink_policy,phase4_status,notes,aliases,alias_count,review_reasons,review_priority,review_count,question_event_count,unique_question_count,weighted_event_sum,location_count__answer,location_count__distractor,location_count__other,location_count__seed_linked,location_count__seed_matched,location_count__stem,section_event_count,unique_section_count,out_relation_count,in_relation_count,master_v2_source,question_event_count_v2,unique_question_count_v2,location_v2__answer,location_v2__distractor,location_v2__source_note,location_v2__stem,display_component_count,component_formula_count_v2
can_137cbfe2fb,歸脾湯,formula,formula::歸脾湯,4,formal_exam|tcm_v146,exam098_115|v146_graph,歸脾湯,high_or_seeded,normal,merged_exact_or_alias,,歸脾湯,1,,,0,79.0,79.0,99.0,6.0,16.0,56.0,0.0,0.0,1.0,4.0,4.0,47.0,63.0,phase5_entities_with_H_recomputed_counts,80.0,79.0,27.0,48.0,0.0,5.0,12.0,0
can_72e6274aeb,脈沉細,diagnostic_feature,diagnostic_feature::脈沉細,4,formal_exam|phase2_refined|tcm_v146|wenbing_v044,diagnosis|exam098_115|v146_graph|wenbing,脈沉細,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,79.0,79.0,83.0,1.0,4.0,55.0,0.0,0.0,19.0,12.0,12.0,14.0,9.0,phase5_entities_with_H_recomputed_counts,80.0,79.0,3.0,14.0,0.0,63.0,0,0
can_40fd7318e0,苔白,diagnostic_feature,diagnostic_feature::苔白,3,formal_exam|phase2_refined|tcm_v146,diagnosis|exam098_115|v146_graph,苔白,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,78.0,78.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,phase5_entities_with_H_recomputed_counts,81.0,78.0,9.0,12.0,0.0,60.0,0,0
can_2894f9f3f7,黃連阿膠湯,formula,formula::黃連阿膠湯,6,formal_exam|multibook_v033|tcm_v146|wenbing_v044,exam098_115|mb_shanghan|v146_graph|wenbing,黃連阿膠湯,high_or_seeded,normal,merged_exact_or_alias,,黃連阿膠湯,1,,,0,77.0,77.0,98.5,7.0,15.0,45.0,2.0,7.0,1.0,12.0,12.0,35.0,36.0,phase5_entities_with_H_recomputed_counts,77.0,77.0,15.0,47.0,9.0,6.0,0,0
can_2482e4b13d,梔子豉湯,formula,formula::梔子豉湯,7,formal_exam|multibook_v033|tcm_v146|wenbing_v044,exam098_115|mb_jingui|mb_shanghan|v146_graph|wenbing,梔子豉湯,high_or_seeded,normal,merged_exact_or_alias,,梔子鼓湯｜梔子豆豉湯｜梔子豉湯｜梔子豉湯【金匱｜梔子豉湯【傷寒,5,,,0,82.0,76.0,110.5,10.0,17.0,30.0,11.0,10.0,4.0,18.0,18.0,19.0,11.0,phase5_entities_with_H_recomputed_counts,86.0,76.0,18.0,34.0,21.0,13.0,0,0
can_463b9f0031,無汗,diagnostic_feature,diagnostic_feature::無汗,5,formal_exam|multibook_v033|tcm_v146|wenbing_v044,exam098_115|mb_jingui|mb_shanghan|v146_graph|wenbing,無汗,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,76.0,76.0,76.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,phase5_entities_with_H_recomputed_counts,83.0,76.0,6.0,34.0,0.0,43.0,0,0
can_8696de28e1,痰飲,disease,disease::痰飲,2,formal_exam|tcm_v146,exam098_115|v146_graph,痰飲,high_or_seeded,normal,merged_exact_or_alias,,水飲,1,,,0,76.0,76.0,76.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,phase5_entities_with_H_recomputed_counts,95.0,76.0,9.0,47.0,0.0,39.0,0,0
can_bd261c01a2,脈弦數,diagnostic_feature,diagnostic_feature::脈弦數,4,formal_exam|phase2_refined|tcm_v146|wenbing_v044,diagnosis|exam098_115|v146_graph|wenbing,脈弦數,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,76.0,76.0,80.0,1.0,4.0,52.0,0.0,0.0,19.0,14.0,14.0,20.0,41.0,phase5_entities_with_H_recomputed_counts,76.0,76.0,3.0,11.0,0.0,62.0,0,0
can_ef72dde6dc,便溏,diagnostic_feature,diagnostic_feature::便溏,4,formal_exam|phase2_refined|tcm_v146|wenbing_v044,diagnosis|exam098_115|v146_graph|wenbing,便溏,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,75.0,75.0,82.5,3.0,3.0,51.0,0.0,0.0,18.0,12.0,12.0,10.0,58.0,phase5_entities_with_H_recomputed_counts,80.0,75.0,9.0,18.0,0.0,53.0,0,0
can_bc62ba6e4e,風溫|無形熱盛,knowledge_item,knowledge_item::風溫|無形熱盛,1,wenbing_v044,wenbing,風溫｜無形熱盛,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,75.0,75.0,0.0,0.0,75.0,0.0,0,0
can_49e2e4cbd9,知柏地黃丸,formula,formula::知柏地黃丸,6,formal_exam|tcm_v146,exam098_115|v146_graph,知柏八味丸|知柏地黃丸,high_or_seeded,normal,merged_exact_or_alias,,知柏八味丸,1,important_manual_check,high,1,73.0,73.0,90.0,4.0,18.0,51.0,0.0,0.0,0.0,18.0,15.0,38.0,45.0,phase5_entities_with_H_recomputed_counts,73.0,73.0,17.0,55.0,0.0,1.0,8.0,0
can_9099078068,感冒,disease,disease::感冒,2,formal_exam|tcm_v146,exam098_115|v146_graph,感冒,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,71.0,71.0,71.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,phase5_entities_with_H_recomputed_counts,74.0,71.0,1.0,10.0,0.0,63.0,0,0
can_b49b9cab4d,潮熱,diagnostic_feature,diagnostic_feature::潮熱,4,formal_exam|multibook_v033|phase2_refined|tcm_v146,diagnosis|exam098_115|mb_shanghan|v146_graph,潮熱,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,71.0,71.0,73.0,0.0,4.0,56.0,0.0,0.0,11.0,13.0,13.0,6.0,3.0,phase5_entities_with_H_recomputed_counts,75.0,71.0,9.0,27.0,0.0,39.0,0,0
can_928a9baaaa,龍膽瀉肝湯,formula,formula::龍膽瀉肝湯,3,formal_exam|tcm_v146,exam098_115|v146_graph,龍膽瀉肝湯,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,70.0,70.0,87.5,5.0,15.0,49.0,0.0,0.0,1.0,18.0,18.0,36.0,50.0,phase5_entities_with_H_recomputed_counts,70.0,70.0,19.0,46.0,0.0,5.0,10.0,0
can_377187d7df,水腫,disease,disease::水腫,2,formal_exam|tcm_v146,exam098_115|v146_graph,水腫,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,69.0,69.0,69.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,phase5_entities_with_H_recomputed_counts,82.0,69.0,8.0,23.0,0.0,51.0,0,0
can_00d802f1e5,苓桂朮甘湯,formula,formula::苓桂朮甘湯,5,formal_exam|multibook_v033|tcm_v146,exam098_115|mb_jingui|v146_graph,苓桂朮甘湯,high_or_seeded,normal,merged_exact_or_alias,,苓桂朮甘湯腎氣丸｜苓桂朮甘湯,2,,,0,72.0,68.0,99.0,9.0,18.0,37.0,5.0,0.0,3.0,7.0,7.0,31.0,32.0,phase5_entities_with_H_recomputed_counts,73.0,68.0,18.0,43.0,5.0,7.0,0,0
can_f9fc8e19b5,脈細,diagnostic_feature,diagnostic_feature::脈細,3,formal_exam|phase2_refined|tcm_v146,diagnosis|exam098_115|v146_graph,脈細,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,68.0,67.0,73.5,2.0,3.0,49.0,0.0,0.0,14.0,7.0,7.0,15.0,141.0,phase5_entities_with_H_recomputed_counts,70.0,67.0,3.0,8.0,0.0,59.0,0,0
can_ae34e504a2,風溫|風溫客表,knowledge_item,knowledge_item::風溫|風溫客表,1,wenbing_v044,wenbing,風溫｜風溫客表,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,66.0,66.0,0.0,0.0,66.0,0.0,0,0
can_f6133068f5,金匱腎氣丸,formula,formula::金匱腎氣丸,9,formal_exam|multibook_v033|tcm_v146,exam098_115|mb_jingui|mb_shanghan|v146_graph,八味丸|八味地黃丸|腎氣丸|金匱腎氣丸,high_or_seeded,normal,merged_exact_or_alias,,腎氣丸｜八味丸｜八味地黃丸｜八味腎氣丸｜腎氣丸【金匱｜腎氣丸【傷寒｜八味地黃丸《丸,7,important_manual_check,high,1,68.0,65.0,104.5,13.0,21.0,26.0,7.0,0.0,1.0,16.0,14.0,56.0,50.0,phase5_entities_with_H_recomputed_counts,68.0,65.0,25.0,34.0,7.0,2.0,5.0,0
can_68ad4509a5,咽乾,diagnostic_feature,diagnostic_feature::咽乾,3,formal_exam|phase2_refined|tcm_v146,diagnosis|exam098_115|v146_graph,咽乾,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,65.0,65.0,69.5,1.0,5.0,47.0,0.0,0.0,12.0,9.0,9.0,6.0,3.0,phase5_entities_with_H_recomputed_counts,66.0,65.0,5.0,19.0,0.0,42.0,0,0
can_8d0f12f7e5,風溫|熱陷心包,knowledge_item,knowledge_item::風溫|熱陷心包,1,wenbing_v044,wenbing,風溫｜熱陷心包,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,65.0,65.0,0.0,0.0,65.0,0.0,0,0
can_615ab27c27,豬苓湯,formula,formula::豬苓湯,5,formal_exam|multibook_v033|tcm_v146,exam098_115|mb_jingui|mb_shanghan|v146_graph,豬苓湯,high_or_seeded,normal,merged_exact_or_alias,,豬苓湯｜豬苓湯【金匱｜豬苓湯【傷寒,3,,,0,70.0,63.0,87.0,2.0,26.0,28.0,7.0,0.0,7.0,10.0,10.0,21.0,11.0,phase5_entities_with_H_recomputed_counts,75.0,63.0,4.0,48.0,7.0,16.0,0,0
can_a600d0b107,安宮牛黃丸,formula,formula::安宮牛黃丸,5,formal_exam|tcm_v146|wenbing_v044,exam098_115|v146_graph|wenbing,安宮牛黃丸,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,67.0,63.0,82.0,3.0,18.0,30.0,0.0,13.0,3.0,11.0,11.0,45.0,17.0,phase5_entities_with_H_recomputed_counts,75.0,63.0,11.0,42.0,13.0,9.0,11.0,0
can_1058a353ca,溫膽湯,formula,formula::溫膽湯,6,formal_exam|tcm_v146|wenbing_v044,exam098_115|v146_graph|wenbing,溫膽湯,high_or_seeded,normal,merged_exact_or_alias,,溫膽湯,1,important_manual_check,high,1,63.0,63.0,79.5,4.0,17.0,33.0,0.0,8.0,1.0,8.0,8.0,29.0,42.0,phase5_entities_with_H_recomputed_counts,63.0,63.0,13.0,40.0,8.0,2.0,8.0,0
can_679705a47a,眩暈,disease,disease::眩暈,2,formal_exam|tcm_v146,exam098_115|v146_graph,眩暈,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,63.0,63.0,63.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,phase5_entities_with_H_recomputed_counts,83.0,63.0,10.0,21.0,0.0,52.0,0,0
can_9c9eb17b0c,補中益氣湯,formula,formula::補中益氣湯,5,formal_exam|tcm_v146|wenbing_v044,exam098_115|v146_graph|wenbing,補中益氣湯,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,63.0,63.0,84.0,7.0,14.0,40.0,0.0,2.0,0.0,19.0,19.0,29.0,42.0,phase5_entities_with_H_recomputed_counts,63.0,63.0,17.0,41.0,2.0,3.0,8.0,0
can_a1400e6cd2,大青龍湯,formula,formula::大青龍湯,5,formal_exam|multibook_v033|tcm_v146,exam098_115|mb_jingui|mb_shanghan|v146_graph,大青龍湯,high_or_seeded,normal,merged_exact_or_alias,,大青龍湯｜大青龍湯【金匱｜大青龍湯【傷寒,3,,,0,69.0,62.0,100.0,11.0,18.0,28.0,7.0,0.0,5.0,10.0,10.0,38.0,16.0,phase5_entities_with_H_recomputed_counts,73.0,62.0,19.0,34.0,7.0,13.0,0,0
can_3d655bf013,葛根湯,formula,formula::葛根湯,6,formal_exam|multibook_v033|tcm_v146,exam098_115|mb_jingui|mb_shanghan|v146_graph,葛根湯,high_or_seeded,normal,merged_exact_or_alias,,葛根湯｜葛根湯【金匱｜葛根湯【傷寒,3,,,0,66.0,62.0,90.5,6.0,25.0,27.0,6.0,0.0,2.0,6.0,6.0,41.0,17.0,phase5_entities_with_H_recomputed_counts,70.0,62.0,11.0,47.0,6.0,6.0,0,0
can_74b7eef457,腎虛,pattern,pattern::腎虛,6,formal_exam|phase2_refined|tcm_v146,diagnosis|exam098_115|v146_graph,腎虛,high_or_seeded,normal,merged_exact_or_alias,,"肺虛及腎,氣失攝納｜腎虛｜精氣虧虛｜攝納失常",4,,,0,64.0,62.0,85.5,8.0,11.0,43.0,0.0,0.0,2.0,21.0,21.0,32.0,114.0,phase5_entities_with_H_recomputed_counts,68.0,62.0,17.0,44.0,0.0,7.0,0,0
can_bf8847ddc9,風溫|熱爍營陰,knowledge_item,knowledge_item::風溫|熱爍營陰,1,wenbing_v044,wenbing,風溫｜熱爍營陰,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,62.0,62.0,62.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,62.0,62.0,0.0,0.0,62.0,0.0,0,0
can_7008adbe0b,理中湯,formula,formula::理中湯,4,formal_exam|multibook_v033|tcm_v146,exam098_115|mb_shanghan|v146_graph,理中湯,high_or_seeded,normal,merged_exact_or_alias,,理中湯,1,,,0,61.0,61.0,80.5,5.0,19.0,36.0,0.0,0.0,1.0,10.0,10.0,23.0,42.0,phase5_entities_with_H_recomputed_counts,64.0,61.0,14.0,47.0,0.0,3.0,4.0,0
can_532abaac7d,風溫|胃熱陰傷,knowledge_item,knowledge_item::風溫|胃熱陰傷,1,wenbing_v044,wenbing,風溫｜胃熱陰傷,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,60.0,60.0,0.0,0.0,60.0,0.0,0,0
can_6adb78f532,惡風,diagnostic_feature,diagnostic_feature::惡風,3,formal_exam|multibook_v033|tcm_v146,exam098_115|mb_jingui|v146_graph,惡風,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,59.0,59.0,59.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,69.0,59.0,8.0,26.0,0.0,35.0,0,0
can_72e63a2242,腰膝痠軟,diagnostic_feature,diagnostic_feature::腰膝痠軟,2,formal_exam|tcm_v146,exam098_115|v146_graph,腰膝痠軟,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,58.0,58.0,59.0,0.0,2.0,42.0,0.0,0.0,14.0,13.0,13.0,10.0,2.0,phase5_entities_with_H_recomputed_counts,59.0,58.0,4.0,9.0,0.0,46.0,0,0
can_6d15eab416,風溫|風邪襲肺,knowledge_item,knowledge_item::風溫|風邪襲肺,1,wenbing_v044,wenbing,風溫｜風邪襲肺,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,58.0,58.0,0.0,0.0,58.0,0.0,0,0
can_b61d3145bd,少陰病,pattern,pattern::少陰病,1,phase2_refined,diagnosis,少陰病,high_or_seeded,normal,single_source_entity,,,0,,,0,61.0,57.0,71.5,3.0,9.0,0.0,0.0,0.0,49.0,21.0,21.0,0.0,3.0,phase5_entities_with_H_recomputed_counts,61.0,57.0,3.0,9.0,0.0,49.0,0,0
can_25402211a3,脈浮緊,diagnostic_feature,diagnostic_feature::脈浮緊,4,formal_exam|multibook_v033|phase2_refined|tcm_v146,diagnosis|exam098_115|mb_shanghan|v146_graph,脈浮緊,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,59.0,57.0,68.5,3.0,7.0,28.0,0.0,0.0,21.0,24.0,23.0,11.0,28.0,phase5_entities_with_H_recomputed_counts,61.0,57.0,6.0,19.0,0.0,36.0,0,0
can_beb1faea15,陰虛火旺,pattern,pattern::陰虛火旺,9,formal_exam|phase2_refined|tcm_v146,diagnosis|exam098_115|v146_graph,陰虛火旺,high_or_seeded,normal,merged_exact_or_alias,,陰虛火旺｜陰虛火旺咳血｜陰虛火旺之心悸｜陰虛火旺證｜陰虛火旺(通用證候概念｜陰虛火旺口糜,6,,,0,57.0,57.0,77.0,6.0,16.0,34.0,0.0,0.0,1.0,26.0,26.0,50.0,144.0,phase5_entities_with_H_recomputed_counts,57.0,57.0,14.0,36.0,0.0,7.0,0,0
can_5f242ea0b6,風溫|邪熱壅肺,knowledge_item,knowledge_item::風溫|邪熱壅肺,1,wenbing_v044,wenbing,風溫｜邪熱壅肺,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,57.0,57.0,0.0,0.0,57.0,0.0,0,0
can_d7523c645b,陽明病,pattern,pattern::陽明病,1,phase2_refined,diagnosis,陽明病,high_or_seeded,normal,single_source_entity,,,0,,,0,69.0,56.0,100.5,10.0,23.0,0.0,0.0,0.0,36.0,28.0,28.0,0.0,4.0,phase5_entities_with_H_recomputed_counts,69.0,56.0,10.0,23.0,0.0,36.0,0,0
can_17b038dbde,小建中湯,formula,formula::小建中湯,6,formal_exam|multibook_v033|tcm_v146,exam098_115|mb_jingui|mb_shanghan|v146_graph,小建中湯,high_or_seeded,normal,merged_exact_or_alias,,小建中湯｜小建中湯【金匱｜小建中湯【傷寒,3,,,0,59.0,56.0,76.0,4.0,18.0,25.0,7.0,0.0,5.0,10.0,10.0,39.0,24.0,phase5_entities_with_H_recomputed_counts,59.0,56.0,8.0,33.0,7.0,11.0,1.0,0
can_bfa7266cc3,盜汗,diagnostic_feature,diagnostic_feature::盜汗,3,formal_exam|phase2_refined|tcm_v146,diagnosis|exam098_115|v146_graph,盜汗,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,56.0,56.0,59.0,0.0,6.0,38.0,0.0,0.0,12.0,11.0,11.0,17.0,33.0,phase5_entities_with_H_recomputed_counts,57.0,56.0,3.0,15.0,0.0,39.0,0,0
can_9569007d35,舌紅苔黃,diagnostic_feature,diagnostic_feature::舌紅苔黃,4,formal_exam|phase2_refined|tcm_v146|wenbing_v044,diagnosis|exam098_115|v146_graph|wenbing,舌紅苔黃,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,56.0,56.0,57.0,0.0,2.0,33.0,0.0,0.0,21.0,34.0,34.0,13.0,10.0,phase5_entities_with_H_recomputed_counts,56.0,56.0,3.0,5.0,0.0,48.0,0,0
can_d21df5066c,苔黃,diagnostic_feature,diagnostic_feature::苔黃,4,formal_exam|phase2_refined|tcm_v146|wenbing_v044,diagnosis|exam098_115|v146_graph|wenbing,苔黃,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,56.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,136.0,phase5_entities_with_H_recomputed_counts,56.0,56.0,3.0,12.0,0.0,41.0,0,0
can_c343468943,真武湯,formula,formula::真武湯,7,formal_exam|multibook_v033|tcm_v146|wenbing_v044,exam098_115|mb_shanghan|v146_graph|wenbing,真武湯,high_or_seeded,normal,merged_exact_or_alias,,真武湯,1,,,0,56.0,55.0,67.0,4.0,6.0,33.0,6.0,0.0,7.0,5.0,5.0,33.0,18.0,phase5_entities_with_H_recomputed_counts,56.0,55.0,9.0,22.0,6.0,19.0,0,0
can_bb046054a7,濕溫|濕遏衛氣,knowledge_item,knowledge_item::濕溫|濕遏衛氣,1,wenbing_v044,wenbing,濕溫｜濕遏衛氣,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,55.0,55.0,0.0,0.0,55.0,0.0,0,0
can_0c7a0c0c52,生脈散,formula,formula::生脈散,5,formal_exam|tcm_v146|wenbing_v044,exam098_115|v146_graph|wenbing,生脈散,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,55.0,55.0,72.5,5.0,15.0,29.0,0.0,5.0,1.0,10.0,10.0,26.0,32.0,phase5_entities_with_H_recomputed_counts,56.0,55.0,13.0,35.0,5.0,3.0,3.0,0
can_570214d3f8,脈細弱,diagnostic_feature,diagnostic_feature::脈細弱,4,formal_exam|phase2_refined|tcm_v146|wenbing_v044,diagnosis|exam098_115|v146_graph|wenbing,脈細弱,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,55.0,55.0,57.5,0.0,5.0,35.0,0.0,0.0,15.0,10.0,10.0,18.0,4.0,phase5_entities_with_H_recomputed_counts,56.0,55.0,2.0,11.0,0.0,43.0,0,0
can_5ec518db0c,肝腎陰虛,pattern,pattern::肝腎陰虛,5,formal_exam|phase2_refined|tcm_v146,diagnosis|exam098_115|v146_graph,肝腎陰虛,high_or_seeded,normal,merged_exact_or_alias,,肝腎陰虛,1,,,0,54.0,54.0,66.5,2.0,17.0,34.0,0.0,0.0,1.0,25.0,25.0,21.0,61.0,phase5_entities_with_H_recomputed_counts,54.0,54.0,9.0,43.0,0.0,2.0,0,0
can_8a72a24fe1,脈弱,diagnostic_feature,diagnostic_feature::脈弱,4,formal_exam|multibook_v033|phase2_refined|tcm_v146,diagnosis|exam098_115|mb_shanghan|v146_graph,脈弱,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,54.0,54.0,58.0,1.0,4.0,34.0,0.0,0.0,15.0,10.0,10.0,8.0,4.0,phase5_entities_with_H_recomputed_counts,54.0,54.0,4.0,7.0,0.0,43.0,0,0
can_4ab22c62be,舌苔,diagnostic_feature,diagnostic_feature::舌苔,1,phase2_refined,diagnosis,舌苔,high_or_seeded,normal,single_source_entity,,,0,,,0,56.0,53.0,71.0,4.0,14.0,0.0,0.0,0.0,38.0,26.0,26.0,3.0,3.0,phase5_entities_with_H_recomputed_counts,56.0,53.0,4.0,14.0,0.0,38.0,0,0
can_0250b2f789,脈沉遲,diagnostic_feature,diagnostic_feature::脈沉遲,4,formal_exam|multibook_v033|phase2_refined|tcm_v146,diagnosis|exam098_115|mb_shanghan|v146_graph,脈沉遲,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,55.0,53.0,63.5,2.0,9.0,33.0,0.0,0.0,11.0,8.0,8.0,9.0,4.0,phase5_entities_with_H_recomputed_counts,57.0,53.0,6.0,21.0,0.0,30.0,0,0
can_e2f26ac058,胃熱,pattern,pattern::胃熱,3,formal_exam|phase2_refined|tcm_v146,diagnosis|exam098_115|v146_graph,胃熱,high_or_seeded,normal,merged_exact_or_alias,,胃熱嘈雜,1,,,0,53.0,53.0,68.5,5.0,11.0,36.0,0.0,0.0,1.0,22.0,22.0,6.0,32.0,phase5_entities_with_H_recomputed_counts,55.0,53.0,16.0,36.0,0.0,3.0,0,0
can_b9e91759cc,譫語,diagnostic_feature,diagnostic_feature::譫語,4,formal_exam|phase2_refined|tcm_v146|wenbing_v044,diagnosis|exam098_115|v146_graph|wenbing,譫語,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,53.0,53.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,phase5_entities_with_H_recomputed_counts,61.0,53.0,12.0,26.0,0.0,23.0,0,0
can_ffdc2684e0,痰飲,pattern,pattern::痰飲,1,phase2_refined,diagnosis,痰飲,high_or_seeded,normal,single_source_entity,,,0,,,0,67.0,52.0,99.5,9.0,29.0,0.0,0.0,0.0,29.0,20.0,20.0,5.0,5.0,phase5_entities_with_H_recomputed_counts,67.0,52.0,9.0,29.0,0.0,29.0,0,0
can_ca41c40134,氣短,diagnostic_feature,diagnostic_feature::氣短,3,formal_exam|phase2_refined|tcm_v146,diagnosis|exam098_115|v146_graph,氣短,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,52.0,52.0,54.5,0.0,5.0,34.0,0.0,0.0,13.0,11.0,11.0,11.0,54.0,phase5_entities_with_H_recomputed_counts,54.0,52.0,3.0,16.0,0.0,35.0,0,0
can_2e5f9fc84f,自汗,diagnostic_feature,diagnostic_feature::自汗,3,formal_exam|phase2_refined|tcm_v146,diagnosis|exam098_115|v146_graph,自汗,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,52.0,52.0,55.0,0.0,6.0,39.0,0.0,0.0,7.0,11.0,11.0,12.0,32.0,phase5_entities_with_H_recomputed_counts,54.0,52.0,5.0,18.0,0.0,31.0,0,0
can_e929b2b9bc,苔白滑,diagnostic_feature,diagnostic_feature::苔白滑,3,formal_exam|phase2_refined|tcm_v146,diagnosis|exam098_115|v146_graph,苔白滑,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,52.0,52.0,52.5,0.0,1.0,28.0,0.0,0.0,23.0,11.0,11.0,7.0,27.0,phase5_entities_with_H_recomputed_counts,52.0,52.0,0.0,2.0,0.0,50.0,0,0
can_338a55b913,太陽病,pattern,pattern::太陽病,1,phase2_refined,diagnosis,太陽病,high_or_seeded,normal,single_source_entity,,,0,,,0,58.0,51.0,81.0,7.0,18.0,0.0,0.0,0.0,33.0,35.0,35.0,0.0,4.0,phase5_entities_with_H_recomputed_counts,58.0,51.0,7.0,18.0,0.0,33.0,0,0
can_a1985a28fe,大柴胡湯,formula,formula::大柴胡湯,5,formal_exam|multibook_v033|tcm_v146,exam098_115|mb_jingui|mb_shanghan|v146_graph,大柴胡湯,high_or_seeded,normal,merged_exact_or_alias,,大柴胡湯｜大柴胡湯【金匱｜大柴胡湯【傷寒,3,,,0,54.0,51.0,73.0,4.0,22.0,23.0,3.0,0.0,2.0,15.0,15.0,26.0,11.0,phase5_entities_with_H_recomputed_counts,60.0,51.0,9.0,42.0,3.0,6.0,0,0
can_d8b97e167b,神疲,diagnostic_feature,diagnostic_feature::神疲,2,formal_exam|tcm_v146,exam098_115|v146_graph,神疲,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,51.0,51.0,51.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,phase5_entities_with_H_recomputed_counts,51.0,51.0,0.0,11.0,0.0,40.0,0,0
can_6d6309142f,脈浮數,diagnostic_feature,diagnostic_feature::脈浮數,5,formal_exam|multibook_v033|phase2_refined|tcm_v146|wenbing_v044,diagnosis|exam098_115|mb_shanghan|v146_graph|wenbing,脈浮數,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,51.0,50.0,53.0,0.0,4.0,33.0,0.0,0.0,14.0,16.0,16.0,13.0,18.0,phase5_entities_with_H_recomputed_counts,52.0,50.0,1.0,14.0,0.0,37.0,0,0
can_01f66b7d9b,小便短赤,diagnostic_feature,diagnostic_feature::小便短赤,4,formal_exam|phase2_refined|tcm_v146|wenbing_v044,diagnosis|exam098_115|v146_graph|wenbing,小便短赤,high_or_seeded,normal,merged_exact_or_alias,,,0,,,0,50.0,50.0,60.0,4.0,4.0,33.0,0.0,0.0,9.0,23.0,23.0,16.0,33.0,phase5_entities_with_H_recomputed_counts,50.0,50.0,8.0,10.0,0.0,32.0,0,0
