clause_master_id,book_id,book_name,chapter_title,topic_name,section_title,clause_no,clause_type,title,original_text,linked_formulas,linked_formula_ids,linked_symptoms,source_pdf_pages,source_pdf,source_priority,parse_method,review_status,evidence_text
clause_jg_1c82bbae4e,jingui,金匱要略,五臟風寒積聚病脈證并治第十一,五臟風寒積聚病脈證并治第十一,原文肝著｜脾約｜腎著,16.0,原文,原文肝著｜脾約｜腎著,腎著之病，其人身體重，腰中冷，如坐水中，形如水狀，反不渴，小便自利，飲食 如故，病屬下焦，身勞汗出，衣一作表裏冷濕，久久得之，腰以下冷痛，腹重如帶 五千錢，甘薑苓朮湯主之。(16),甘薑苓朮湯,can_9336ee8e50,其人身體重；如坐水中；小便自利；形如水狀；反不渴；腰中冷；汗出,65,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"腎著之病，其人身體重，腰中冷，如坐水中，形如水狀，反不渴，小便自利，飲食
如故，病屬下焦，身勞汗出，衣一作表裏冷濕，久久得之，腰以下冷痛，腹重如帶
五千錢，甘薑苓朮湯主之。(16)"
clause_jg_961380b77e,jingui,金匱要略,五臟風寒積聚病脈證并治第十一,五臟風寒積聚病脈證并治第十一,五臟死脈,17.0,筆記,五臟死脈,腎死臟，浮之堅，按之亂如轉丸，益下入尺中者，死。(17),,,按之,65,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,腎死臟，浮之堅，按之亂如轉丸，益下入尺中者，死。(17)
clause_jg_d7a38686ae,jingui,金匱要略,吐衄,吐衄,原文,2.0,原文,原文,師曰：夫脈浮，目睛暈黃，衄未止。暈黃去，目睛慧了，知衄今止。(2),,,脈浮,106,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,師曰：夫脈浮，目睛暈黃，衄未止。暈黃去，目睛慧了，知衄今止。(2)
clause_jg_15592ebcb3,jingui,金匱要略,吐衄,吐衄,原文,3.0,原文,原文,又曰：從春至夏衄者太陽，從秋至冬衄者陽明。(3),,,,106,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,又曰：從春至夏衄者太陽，從秋至冬衄者陽明。(3)
clause_jg_6a185482cd,jingui,金匱要略,吐衄,吐衄,原文｜衄家誤汗,4.0,原文,原文｜衄家誤汗,衄家不可汗，汗出必額上陷，脈緊急，直視不能眴，不得眠。(4),,,不得眠；汗出；不能；脈緊,106,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"衄家不可汗，汗出必額上陷，脈緊急，直視不能眴，不得眠。(4)
亡血不可發其表，汗出即寒慄而振。(9)
病人面無色，無寒熱。
脈沉弦者，衄； 浮弱，手按之絕者，下血； 煩咳者，必吐血。(5)"
clause_jg_e64f0b542e,jingui,金匱要略,吐衄,吐衄,原文｜衄家誤汗,5.0,原文,原文｜衄家誤汗,病人面無色，無寒熱。 脈沉弦者，衄； 浮弱，手按之絕者，下血； 煩咳者，必吐血。(5),,,無寒熱；脈沉弦；吐血；按之；下血,106,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"衄家不可汗，汗出必額上陷，脈緊急，直視不能眴，不得眠。(4)
亡血不可發其表，汗出即寒慄而振。(9)
病人面無色，無寒熱。
脈沉弦者，衄； 浮弱，手按之絕者，下血； 煩咳者，必吐血。(5)"
clause_jg_62b18cae3f,jingui,金匱要略,吐衄,吐衄,原文｜衄家誤汗｜吐血死證,6.0,原文,原文｜衄家誤汗｜吐血死證,夫吐血，咳逆上氣，其脈數而有熱，不得臥者，死。(6),,,咳逆上氣；不得臥；脈數；吐血,106,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,夫吐血，咳逆上氣，其脈數而有熱，不得臥者，死。(6)
clause_jg_464f85c300,jingui,金匱要略,吐衄,吐衄,原文｜衄家誤汗｜酒客吐血,7.0,原文,原文｜衄家誤汗｜酒客吐血,夫酒客咳者，必致吐血，此因極飲過度所致也。(7),,,吐血,106,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,夫酒客咳者，必致吐血，此因極飲過度所致也。(7)
clause_jg_00255827a3,jingui,金匱要略,吐衄,吐衄,原文,8.0,原文,原文,寸口脈弦而大，弦則為減，大則為芤，減則為寒，芤則為虛，寒虛相擊，此名曰革，婦人則半產 漏下，男子則亡血。(8),,,寸口脈弦而大；減則為寒；亡血,106,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"寸口脈弦而大，弦則為減，大則為芤，減則為寒，芤則為虛，寒虛相擊，此名曰革，婦人則半產
漏下，男子則亡血。(8)"
clause_jg_4f76080d57,jingui,金匱要略,吐衄,吐衄,原文｜衄家誤汗,9.0,原文,原文｜衄家誤汗,亡血不可發其表，汗出即寒慄而振。(9),,,汗出；亡血,106,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"衄家不可汗，汗出必額上陷，脈緊急，直視不能眴，不得眠。(4)
亡血不可發其表，汗出即寒慄而振。(9)
病人面無色，無寒熱。
脈沉弦者，衄； 浮弱，手按之絕者，下血； 煩咳者，必吐血。(5)"
clause_jg_1729f5677e,jingui,金匱要略,吐衄,吐衄,原文｜衄家誤汗｜吐血不止,14.0,原文,原文｜衄家誤汗｜吐血不止,吐血不止者，柏葉湯主之。(14),柏葉湯,can_22850559b7,吐血,106,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,吐血不止者，柏葉湯主之。(14)
clause_jg_df21561164,jingui,金匱要略,吐衄,吐衄,原文｜衄家誤汗｜心氣不足,17.0,原文,原文｜衄家誤汗｜心氣不足,心氣不足，吐血、衄血，瀉心湯主之。(17),瀉心湯,can_1a91e01bb6,吐血、衄血,106,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,心氣不足，吐血、衄血，瀉心湯主之。(17)
clause_jg_cad0bb4c9c,jingui,金匱要略,咳嗽上氣,咳嗽上氣,證治｜肺經寒,3.0,證治,證治｜肺經寒,難治 上氣面浮腫，肩息，其脈浮大，不治，又加利尤甚。(3),,,脈浮大；面浮；難治,45,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"咳而上氣，喉中水雞聲，射干麻黃湯主之。(6)
痰氣為病 咳逆上氣，時時吐濁，但坐不得眠，皂莢丸主之。(7)
氣逆肺脹 咳而上氣，此為肺脹，其人喘，目如脫狀，脈浮大者，越婢加半夏湯主之。(13)
風水肺脹 上氣喘而躁者，屬肺脹，欲作風水，發汗則愈。(4)
水氣肺脹 肺脹，咳而上氣，煩躁而喘，脈浮者，心下有水，小青龍加石膏湯主之。(14)
風寒病外 咳而脈浮者，厚朴麻黃湯主之。(8)
痰飲病內 脈沈者，澤漆湯主之。(9)
難治
上氣面浮腫，肩息，其脈浮大，不治，又加利尤甚。(3)"
clause_jg_42102673be,jingui,金匱要略,咳嗽上氣,咳嗽上氣,證治｜肺經寒,4.0,證治,證治｜肺經寒,風水肺脹 上氣喘而躁者，屬肺脹，欲作風水，發汗則愈。(4),,,發汗,45,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"咳而上氣，喉中水雞聲，射干麻黃湯主之。(6)
痰氣為病 咳逆上氣，時時吐濁，但坐不得眠，皂莢丸主之。(7)
氣逆肺脹 咳而上氣，此為肺脹，其人喘，目如脫狀，脈浮大者，越婢加半夏湯主之。(13)
風水肺脹 上氣喘而躁者，屬肺脹，欲作風水，發汗則愈。(4)
水氣肺脹 肺脹，咳而上氣，煩躁而喘，脈浮者，心下有水，小青龍加石膏湯主之。(14)
風寒病外 咳而脈浮者，厚朴麻黃湯主之。(8)
痰飲病內 脈沈者，澤漆湯主之。(9)
難治
上氣面浮腫，肩息，其脈浮大，不治，又加利尤甚。(3)"
clause_jg_6ba8c89cf1,jingui,金匱要略,咳嗽上氣,咳嗽上氣,證治｜肺經寒,6.0,證治,證治｜肺經寒,咳而上氣，喉中水雞聲，射干麻黃湯主之。(6),射干麻黃湯,can_a395e5b3b3,咳而上氣；麻黃湯,45,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"咳而上氣，喉中水雞聲，射干麻黃湯主之。(6)
痰氣為病 咳逆上氣，時時吐濁，但坐不得眠，皂莢丸主之。(7)
氣逆肺脹 咳而上氣，此為肺脹，其人喘，目如脫狀，脈浮大者，越婢加半夏湯主之。(13)
風水肺脹 上氣喘而躁者，屬肺脹，欲作風水，發汗則愈。(4)
水氣肺脹 肺脹，咳而上氣，煩躁而喘，脈浮者，心下有水，小青龍加石膏湯主之。(14)
風寒病外 咳而脈浮者，厚朴麻黃湯主之。(8)
痰飲病內 脈沈者，澤漆湯主之。(9)
難治
上氣面浮腫，肩息，其脈浮大，不治，又加利尤甚。(3)"
clause_jg_6471c3a325,jingui,金匱要略,咳嗽上氣,咳嗽上氣,證治｜肺經寒,7.0,證治,證治｜肺經寒,痰氣為病 咳逆上氣，時時吐濁，但坐不得眠，皂莢丸主之。(7),皂莢丸,can_50eca2140f,但坐不得眠；咳逆上氣,45,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"咳而上氣，喉中水雞聲，射干麻黃湯主之。(6)
痰氣為病 咳逆上氣，時時吐濁，但坐不得眠，皂莢丸主之。(7)
氣逆肺脹 咳而上氣，此為肺脹，其人喘，目如脫狀，脈浮大者，越婢加半夏湯主之。(13)
風水肺脹 上氣喘而躁者，屬肺脹，欲作風水，發汗則愈。(4)
水氣肺脹 肺脹，咳而上氣，煩躁而喘，脈浮者，心下有水，小青龍加石膏湯主之。(14)
風寒病外 咳而脈浮者，厚朴麻黃湯主之。(8)
痰飲病內 脈沈者，澤漆湯主之。(9)
難治
上氣面浮腫，肩息，其脈浮大，不治，又加利尤甚。(3)"
clause_jg_4b12b4c901,jingui,金匱要略,咳嗽上氣,咳嗽上氣,證治｜肺經寒,8.0,證治,證治｜肺經寒,風寒病外 咳而脈浮者，厚朴麻黃湯主之。(8),厚朴麻黃湯,can_987fd2d512,脈浮者；麻黃湯,45,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"咳而上氣，喉中水雞聲，射干麻黃湯主之。(6)
痰氣為病 咳逆上氣，時時吐濁，但坐不得眠，皂莢丸主之。(7)
氣逆肺脹 咳而上氣，此為肺脹，其人喘，目如脫狀，脈浮大者，越婢加半夏湯主之。(13)
風水肺脹 上氣喘而躁者，屬肺脹，欲作風水，發汗則愈。(4)
水氣肺脹 肺脹，咳而上氣，煩躁而喘，脈浮者，心下有水，小青龍加石膏湯主之。(14)
風寒病外 咳而脈浮者，厚朴麻黃湯主之。(8)
痰飲病內 脈沈者，澤漆湯主之。(9)
難治
上氣面浮腫，肩息，其脈浮大，不治，又加利尤甚。(3)"
clause_jg_07d935c9cd,jingui,金匱要略,咳嗽上氣,咳嗽上氣,證治｜肺經寒,9.0,證治,證治｜肺經寒,痰飲病內 脈沈者，澤漆湯主之。(9),澤漆湯,can_b2ca4cdedd,,45,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"咳而上氣，喉中水雞聲，射干麻黃湯主之。(6)
痰氣為病 咳逆上氣，時時吐濁，但坐不得眠，皂莢丸主之。(7)
氣逆肺脹 咳而上氣，此為肺脹，其人喘，目如脫狀，脈浮大者，越婢加半夏湯主之。(13)
風水肺脹 上氣喘而躁者，屬肺脹，欲作風水，發汗則愈。(4)
水氣肺脹 肺脹，咳而上氣，煩躁而喘，脈浮者，心下有水，小青龍加石膏湯主之。(14)
風寒病外 咳而脈浮者，厚朴麻黃湯主之。(8)
痰飲病內 脈沈者，澤漆湯主之。(9)
難治
上氣面浮腫，肩息，其脈浮大，不治，又加利尤甚。(3)"
clause_jg_a422d273c8,jingui,金匱要略,咳嗽上氣,咳嗽上氣,證治｜肺經寒,13.0,證治,證治｜肺經寒,氣逆肺脹 咳而上氣，此為肺脹，其人喘，目如脫狀，脈浮大者，越婢加半夏湯主之。(13),越婢加半夏湯,can_4bc4dfa755,脈浮大者；目如脫狀；咳而上氣；其人喘；氣逆,45,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"咳而上氣，喉中水雞聲，射干麻黃湯主之。(6)
痰氣為病 咳逆上氣，時時吐濁，但坐不得眠，皂莢丸主之。(7)
氣逆肺脹 咳而上氣，此為肺脹，其人喘，目如脫狀，脈浮大者，越婢加半夏湯主之。(13)
風水肺脹 上氣喘而躁者，屬肺脹，欲作風水，發汗則愈。(4)
水氣肺脹 肺脹，咳而上氣，煩躁而喘，脈浮者，心下有水，小青龍加石膏湯主之。(14)
風寒病外 咳而脈浮者，厚朴麻黃湯主之。(8)
痰飲病內 脈沈者，澤漆湯主之。(9)
難治
上氣面浮腫，肩息，其脈浮大，不治，又加利尤甚。(3)"
clause_jg_4d481de3db,jingui,金匱要略,咳嗽上氣,咳嗽上氣,證治｜肺經寒,14.0,證治,證治｜肺經寒,水氣肺脹 肺脹，咳而上氣，煩躁而喘，脈浮者，心下有水，小青龍加石膏湯主之。(14),小青龍加石膏湯,can_738e7dea8a,咳而上氣；煩躁而喘；脈浮者,45,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"咳而上氣，喉中水雞聲，射干麻黃湯主之。(6)
痰氣為病 咳逆上氣，時時吐濁，但坐不得眠，皂莢丸主之。(7)
氣逆肺脹 咳而上氣，此為肺脹，其人喘，目如脫狀，脈浮大者，越婢加半夏湯主之。(13)
風水肺脹 上氣喘而躁者，屬肺脹，欲作風水，發汗則愈。(4)
水氣肺脹 肺脹，咳而上氣，煩躁而喘，脈浮者，心下有水，小青龍加石膏湯主之。(14)
風寒病外 咳而脈浮者，厚朴麻黃湯主之。(8)
痰飲病內 脈沈者，澤漆湯主之。(9)
難治
上氣面浮腫，肩息，其脈浮大，不治，又加利尤甚。(3)"
clause_jg_036864b14a,jingui,金匱要略,嘔吐,嘔吐,治療禁忌,1.0,治療禁忌,治療禁忌,夫嘔家有癰膿，不可治嘔，膿盡自愈。(1),,,自愈；治嘔,112,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,夫嘔家有癰膿，不可治嘔，膿盡自愈。(1)
clause_jg_1d971806d1,jingui,金匱要略,嘔吐,嘔吐,原文｜虛寒性｜停飲嘔吐,2.0,原文,原文｜虛寒性｜停飲嘔吐,先嘔卻渴者，此為欲解。先渴卻嘔者，為水停心下，此屬飲家。 嘔家本渴，今反不渴者，以心下有支飲故也，此屬支飲。(2),,,心下有支飲故也；今反不渴；此屬飲家；欲解,112,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"先嘔卻渴者，此為欲解。先渴卻嘔者，為水停心下，此屬飲家。
嘔家本渴，今反不渴者，以心下有支飲故也，此屬支飲。(2)"
clause_jg_dfbd9fcb18,jingui,金匱要略,嘔吐,嘔吐,原文｜虛寒性,3.0,原文,原文｜虛寒性,病人脈數，數為熱，當消穀引食，而反吐者，何也？ 師曰：以發其汗，令陽微，膈氣虛，脈乃數，數為客熱，不能消穀，胃中虛冷故也。 脈弦者，虛也，胃氣無餘，朝食暮吐，變為胃反。寒在於上，醫反下之，今脈反弦， 故名曰虛。(3),,,醫反下之；朝食暮吐；發其汗；脈數；脈弦；不能,112,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,"病人脈數，數為熱，當消穀引食，而反吐者，何也？
師曰：以發其汗，令陽微，膈氣虛，脈乃數，數為客熱，不能消穀，胃中虛冷故也。
脈弦者，虛也，胃氣無餘，朝食暮吐，變為胃反。寒在於上，醫反下之，今脈反弦，
故名曰虛。(3)"
clause_jg_755583a3dc,jingui,金匱要略,嘔吐,嘔吐,原文｜虛寒性,4.0,原文,原文｜虛寒性,寸口脈微而數，微則無氣，無氣則營虛，營虛則血不足，血不足則胸中冷。(4),,,脈微,112,2_1_1_臨床一-金匱要略分章筆記(100-1_114-2).pdf,pdf_primary_structured_zip_seed,structured_jingui_v028_clause_rows_split_by_clause_no,usable,寸口脈微而數，微則無氣，無氣則營虛，營虛則血不足，血不足則胸中冷。(4)
