structured_row_id,book_id,book_name,system_chapter,disease_section,source_section,pdf_page,line_no,table_title,pattern_name,pattern_canonical_id,symptoms_text,pathogenesis_text,treatment_method,formulas,formula_canonical_ids,evidence_text,source_pdf,parse_method,confidence,review_status
zz_row_74d6c74a80,zhengzhi,中醫證治學,第五章 肺系病證,咳嗽,第三節 咳嗽,17,41,,氣逆,can_8839b905d3,午後黃昏為劇；咳時面赤；痰中帶血；咽乾口苦；氣逆作咳；聲音嘶啞；痰黏或黃；咳聲短；咳嗽；舌苔；嗆咳；脅痛；乾咳,,化痰止咳；清肺平肝；順氣降火,加減瀉白散；清金化痰湯；黛蛤散,can_246db3e34b；can_df309dd3d1；can_cff53ce528,化痰止咳 | 清金化痰湯 | 肝 | 火 | 犯 | 肺 | 咳嗽：氣逆作咳，或為嗆咳 | 咯痰：黏，少，咯不爽，咽中伴有痰滯感 | 伴有症狀：咳時面赤，咽乾口苦，症狀可隨情緒波動增減，或有脅痛 | 脈象：弦數舌苔：薄黃少津 | 清肺平肝 | 順氣降火 | 加減瀉白散 | 黛蛤散 | 肺 | 陰 | 虧 | 耗 | 咳嗽：乾咳，咳聲短，午後黃昏為劇，或聲音嘶啞 | 咯痰：痰黏或黃或痰中帶血，量少,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium_high,usable
zz_row_e1b336aa52,zhengzhi,中醫證治學,第五章 肺系病證,咳嗽,第三節 咳嗽,17,53,,,,午後黃昏為劇；舌紅少苔；聲音嘶啞；痰黏或黃；口乾咽燥；消瘦無力；顴紅潮熱；咳聲低弱；痰中帶血；易感冒；咳聲短；畏風；咳嗽；盜汗；氣短；神疲；面白；舌苔；量多；乾咳,,止咳化痰；滋陰潤肺,沙參麥冬湯；加減瀉白散；黛蛤散,can_466b36a3f5；can_246db3e34b；can_cff53ce528,加減瀉白散 | 黛蛤散 | 肺 | 陰 | 虧 | 耗 | 咳嗽：乾咳，咳聲短，午後黃昏為劇，或聲音嘶啞 | 咯痰：痰黏或黃或痰中帶血，量少 | 伴有症狀：消瘦無力，顴紅潮熱，盜汗，口乾咽燥 | 脈象：細數舌苔：舌紅少苔 | 滋陰潤肺 | 止咳化痰 | 沙參麥冬湯 | 肺 | 氣 | 虛 | 弱 | 咳嗽：咳聲低弱，氣短 | 咯痰：清稀，咯吐無力量多 | 伴有症狀：面白畏風，易汗，易感冒，神疲懶言,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_1db53db699,zhengzhi,中醫證治學,第五章 肺系病證,咳嗽,第三節 咳嗽,17,74,,痰熱壅肺,can_888631dd5d,時輕時重；胸脅疼痛；咳嗽氣急；喘鳴有聲；喜熱飲；咳嗽；舌苔；痰多；氣逆；怕冷,,溫肺化飲；補氣溫肺,小青龍湯,can_0a5b7e34af,補氣溫肺 | 止嗽化痰 | 溫肺湯 | 寒 | 飲 | 伏 | 肺 | 咳嗽：咳嗽氣急，甚則喘鳴有聲，多寒冬發作加重 | 咯痰：痰多，清稀泡沫狀，或帶黏，白色易咯 | 伴有症狀：形寒，怕冷，喜熱飲，可時輕時重，或伴有肺、脾氣虛症狀 | 脈象：細弦滑或沉弦舌苔：白滑 | 溫肺化飲 | 小青龍湯 | 歷屆考古題 | 解答 | 【103-1-臨床一-54】 | 有一中年男性患者，咳嗽氣逆，咳則連聲不已，痰稠難出，胸脅疼痛，其病機以 | 下列何者最適宜？ | (A)陰虛咳嗽(B)燥邪傷肺(C)木火刑金(D)痰熱壅肺 | C,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium_high,usable
zz_row_80b20067e9,zhengzhi,中醫證治學,第五章 肺系病證,咳嗽,第三節 咳嗽,17,86,,風熱犯肺,can_4eb86cf603,唇鼻乾燥；咯痰不爽；乾咳無痰；胸脅疼痛；舌苔薄白；脈浮緊；咳嗽；氣逆,,,沙參麥冬湯；小青龍湯；桑菊飲；瀉白散；杏蘇散,can_466b36a3f5；can_0a5b7e34af；can_a9a31fe009；can_9883cebd72；can_831b8663b8,小青龍湯 | 歷屆考古題 | 解答 | 【103-1-臨床一-54】 | 有一中年男性患者，咳嗽氣逆，咳則連聲不已，痰稠難出，胸脅疼痛，其病機以 | 下列何者最適宜？ | (A)陰虛咳嗽(B)燥邪傷肺(C)木火刑金(D)痰熱壅肺 | C | 【104-2-臨床一-55】 | 42歲周女士，咳嗽1個月，乾咳無痰偶有血絲，咯痰不爽，唇鼻乾燥，咽喉乾 | 痛，舌苔薄白，脈浮緊。經診斷為咳嗽，證型與治療方劑，下列何者正確？ | (A)風熱犯肺肺失清宣，桑菊飲(B)風燥傷肺肺失清潤，杏蘇散 | (C)肝火犯肺，瀉白散(D)肺陰虧耗，沙參麥冬湯 | B,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_bc5d1b04f0,zhengzhi,中醫證治學,第五章 肺系病證,咳嗽,第三節 咳嗽,18,17,,肺陰虧耗,can_845460bdd8,舌紅苔黃膩；咯痰欠爽；咳聲嘶啞；脈滑；咳嗽；咳喘,,,三子養親湯；小青龍湯；桑杏湯；桑菊飲,can_7a66706a59；can_0a5b7e34af；can_818bcaeb53；can_a9a31fe009,咳嗽的病因有外感、內傷兩大類，外感咳嗽為六淫外邪侵襲肺系，下列那位醫家 | 主張「六氣皆令人咳，風寒為主」，認為以風邪挾寒者居多？ | (A)張仲景(B)張子和(C)劉完素(D)張景岳 | D | 【107-1-臨床一-56】 | 張景岳認為：六氣皆令人咳，但以何為主？ | (A)風熱(B)風寒(C)火邪(D)暑濕 | B | 【109-2-臨床一-57】 | 陳先生，近來傷風咳嗽，咳聲嘶啞，痰稠或黃，量少，咯痰欠爽，下列辨證治療 | 何者最正確？ | (A)痰濕蘊肺，三子養親湯(B)肺陰虧耗，桑杏湯 | (C)寒飲伏肺，小青龍湯(D)風熱犯肺，桑菊飲 | D | 臨床二-中醫內科學題目整併 | 歷屆考古題 | 解答 | 【104-1-臨床二-04】 | 吳先生罹患肺炎，若進入高原期，症見高燒、咳喘、痰稠黃、舌紅苔黃膩和脈滑 | 數。試問最常見的證型為何？,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_32825f0226,zhengzhi,中醫證治學,第五章 肺系病證,咳嗽,第三節 咳嗽,19,15,,,,發熱惡寒；口渴喜飲；咽喉乾燥；乾咳無痰；舌質紅絳；脈弦數；易感冒；苔薄白；脈細數；咳嗽；唇乾；頭痛；面紅；嗆咳；無苔；苔黃,,,九味羌活湯；柴葛解肌湯；加減瀉白散；沙參麥冬湯；大青龍湯；桑菊飲；銀翹散；黛蛤散；杏蘇散；桔梗湯,can_186e2a518f；can_041fa9d55f；can_246db3e34b；can_466b36a3f5；can_a1400e6cd2；can_a9a31fe009；can_bfd282c938；can_cff53ce528；can_831b8663b8；can_5bb3be4fd3,解答 | 【105-1-臨床二-06】 | 小威平時就容易感冒，之前與女朋友去爬山，假期過後上課時，出現咳嗽，鼻 | 塞，痰白黏，發熱惡寒，頭痛，嘴唇乾燥，咽喉乾的症狀，舌診苔薄白，津少， | 脈診弦，治以下列何方最適合？ | (A)九味羌活湯(B)桑菊飲(C)杏蘇散(D)大青龍湯 | C | 【105-1-臨床二-07】 | 40歲邱姓女患者，主訴咳嗽1個月，咳嗽型態為嗆咳發作頻仍，痰少色黃黏 | 稠，咳時牽引脇痛，咳嗽嚴重時，咳到面紅赤，咽喉乾燥，口渴喜飲水，舌診舌 | 紅苔黃，脈弦數，治以下列何方最適合？ | (A)加減瀉白散合黛蛤散(B)桑菊飲合桔梗湯 | (C)銀翹散合沙參麥冬湯(D)柴葛解肌湯 | A | 【105-2-臨床二-02】 | 某男性患者，罹患慢性阻塞性肺病已20年，目前乾咳無痰，咳嗽以傍晚或晚上較 | 嚴重，舌質紅絳，無苔，脈細數。治宜下列何法？ | (A)宣肺氣(B)溫肺陽(C)補肺氣(D)滋肺陰 | D | 【106-2-臨床二-01】,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_d1a6c71972,zhengzhi,中醫證治學,第五章 肺系病證,咳嗽,第三節 咳嗽,20,15,,,,痰量多黏稠；口乾欲飲；咳嗽聲重；痰稀薄；苔薄白；舌質紅；舌苔薄；脈浮數；頭痛；身熱；咽癢；咳嗽；發熱；口乾；鼻塞；不痛；胸痛；脈浮；乾咳；惡寒,,,清金化痰湯；清暑益氣湯；清燥救肺湯；百合固金湯；沙參麥冬湯；三子養親湯；銀翹散；桑杏湯；二陳湯,can_df309dd3d1；can_6fec087efd；can_b0c5b38a32；can_253b0ba969；can_466b36a3f5；can_7a66706a59；can_bfd282c938；can_818bcaeb53；can_9f02adb24e,解答 | 【109-1-臨床二-02】 | 林女士因感冒就診，症見咳嗽聲重、咽癢、痰稀薄白色、鼻塞、清涕、頭痛、肢 | 體酸楚、惡寒、發熱、苔薄白、脈浮。下列治療藥物何者最適宜？ | (A)半夏、陳皮、茯苓、甘草(B)麻黃、杏仁、甘草 | (C)桑白皮、地骨皮、粳米、甘草(D)桔梗、甘草 | B | 【109-1-臨床二-38】 | 54歲李先生，咳嗽已數月，症見咳嗽聲粗急促，喉中有痰，痰量多黏稠難出，色 | 偏黃，痰中挾血絲，咳時伴隨右胸痛，口乾欲飲。舌苔薄黃膩，舌質紅，右寸脈 | 滑數。X光發現右上肺葉有陰影的存在。治以下列何方加減最適當？ | (A)二陳湯合三子養親湯(B)清金化痰湯 | (C)百合固金湯(D)沙參麥冬湯加山梔、蓮藕 | B | 【109-2-臨床二-02】 | 9月中旬楊小姐因咳嗽就診，症見乾咳、連聲作嗆、咽喉乾而不痛、痰少不易出、 | 口乾、微身熱惡寒、頭痛，舌質紅乾、苔薄白，脈浮數，治以下列何方最適宜？ | (A)銀翹散(B)清暑益氣湯(C)清燥救肺湯(D)桑杏湯 | D | 【109-2-臨床二-04】,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_3d05d49369,zhengzhi,中醫證治學,第五章 肺系病證,咳嗽,第三節 咳嗽,21,9,,氣逆,can_8839b905d3,舌邊尖紅赤；胸悶脅痛；咽喉乾燥；氣逆而喘；心煩口渴；頭痛身熱；乾咳無痰；苔薄白；脈虛大；脈浮數；喉燥；無苔；舌乾；口渴；身熱；咳嗽；脈大；鼻燥；氣逆；心煩,,,沙參麥冬湯；清燥救肺湯；桑杏湯,can_466b36a3f5；can_b0c5b38a32；can_818bcaeb53,15 | 不典型題目 | 課本沒有，只能依照自己平日累積的中醫知識解題。 | 【107-2-臨床二-06】 | 45歲康姓女性患者，乾咳無痰已二個月，今日來診訴說身熱，鼻子乾燥，口渴，心煩，咳嗽氣逆 | 感，咽喉乾燥，舌診苔薄白，乾燥無津，舌邊尖紅赤，脈診虛大數，處以下列何方最適宜？ | (A)加減萎蕤湯(B)清燥救肺湯(C)沙參麥冬湯(D)桑杏湯 | 【解析】 | 清燥救肺湯 | 功用：清燥潤肺 | 主治：頭痛身熱，乾咳無痰，氣逆而喘，胸悶脅痛，咽喉燥、鼻燥，心煩口渴， | 舌乾無苔，脈虛大而數者。 | 組成：霜桑葉、石膏、甘草、人參、胡麻仁、真阿膠、麥門冬、杏仁、枇杷葉 | 從脈象來看，桑杏湯脈浮數而右脈大，沙參麥冬湯脈象細數，故不考慮。清燥救肺湯的關鍵字是 | 「脈虛大而數」。 | ★答案：B,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_35b21e4b48,zhengzhi,中醫證治學,第五章 肺系病證,咳嗽,第三節 咳嗽,21,27,,氣虛,can_1968142cd7,咳嗽不爽；苔薄白乾；脈濡細；腹脹滿；脈虛大；咳嗽；舌質；大便；便秘；口乾；嗆咳；痰多；咽乾；少苔,,,五仁橘皮湯；麥門冬湯；止嗽散；黛蛤散；參蘇飲；杏蘇散；二陳湯,can_3cef20471f；can_5becc09d33；can_ee62cdd2f9；can_cff53ce528；can_de5e22c02f；can_831b8663b8；can_9f02adb24e,「脈虛大而數」。 | ★答案：B | 參考資料： | [1]唐娜櫻（102.02）。方劑學。弘祥出版社。p.376 | 歷屆考古題 | 解答 | 【104-1-臨床二-07】 | 王小姐外感已近2個月而未癒，就診時不定時咳嗽，無嗆咳，咽痰梗，少痰，語音 | 乏力，口咽乾，納可，二便可，脈濡細，少苔、質嫩，治以下列何方最適宜？ | (A)二陳湯(B)止嗽散(C)黛蛤散(D)麥門冬湯 | D | 沒什麼痰，有氣虛津 | 傷之象。麥門冬湯內 | 有人參、麥冬，最適 | 合。 | 【105-2-臨床二-05】 | 60歲男性患者，咳嗽已2個月，患者來診時訴說咳嗽不爽，痰多，腹脹滿，大便 | 便秘，口乾，舌診苔薄白乾，舌質稍紅，脈診數脈，處以下列何方最適宜？ | (A)杏蘇散(B)參蘇飲(C)五仁橘皮湯(D)加減萎蕤湯 | C,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_7bd017841e,zhengzhi,中醫證治學,第五章 肺系病證,咳嗽,第三節 咳嗽,22,19,,心氣不足,can_9cd06461db,苔白膩；脈沉弦；舌淡胖；脈浮緊；痰多；面白,,,小青龍湯；參附湯；歸脾湯；生脈散,can_0a5b7e34af；can_68711ac98b；can_137cbfe2fb；can_0c7a0c0c52,無發燒，全血檢查（CBC）在正常範圍，望診面白無華，舌淡胖、齒痕、苔白膩，頸 | 靜脈怒張，胸部X光檢查（CXR）發現有肋膜積水，聞診語音低微，聽診有肺底濕 | 囉音（basalrale），切診脈沉弦滑無力，下列何者是最可能的診斷？ | (A)痰飲射肺，心肺兩虛(B)風寒犯肺，痰飲內停 | (C)心氣不足，心陰虧損(D)心脾兩虛，血脈瘀阻 | A | 主訴痰多，所以 | (C)(D)刪除。 | 風寒犯肺應該脈浮緊 | 【106-1-臨床二-11】 | 承上題，下列何者處置最適宜？ | (A)參附湯加細辛、乾薑、五味子、葶藶子、大棗 | (B)小青龍湯加紫菀、款冬花、杏仁、百部 | (C)生脈散加半夏、茯苓、甘草、陳皮 | (D)歸脾湯加膈下遂瘀湯 | A | 心肺兩虛，脈沉弦滑 | 無力、四肢冰冷無 | 力，應該要快速補 | 陽，因此選(A),2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_82d35e2982,zhengzhi,中醫證治學,第五章 肺系病證,哮證,第四節 哮證,24,95,,氣虛,can_1968142cd7,苔白質淡；脈滑實；脈細數；麻黃湯；脈沉細；舌質；苔少,,,三子養親湯加味；越婢加半夏湯；蘇子降氣湯；射干麻黃湯；小青龍湯；麥門冬湯；定喘湯,can_ca1a5ddd96；can_4bc4dfa755；can_e8f4d3c9ab；can_a395e5b3b3；can_0a5b7e34af；can_5becc09d33；can_dd839f9587,脈滑實 | 陰虛：苔少質紅，脈細數 | 氣虛：苔白質淡，脈沉細 | ，甚者舌質隱紫 | 治 | 法 | 溫肺散寒，化痰平喘 | 清熱宣肺，化痰平喘 | 滌痰利竅，降氣平喘 | 補肺益腎，降氣化痰 | 主 | 方 | 射干麻黃湯 | 小青龍湯 | 定喘湯 | 越婢加半夏湯 | 三子養親湯加味 | 麥門冬湯 | 蘇子降氣湯,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_9a7476d38f,zhengzhi,中醫證治學,第五章 肺系病證,哮證,第四節 哮證,24,98,,,,麻黃湯；舌質,,,三子養親湯加味；越婢加半夏湯；蘇子降氣湯；射干麻黃湯；小青龍湯；麥門冬湯；定喘湯,can_ca1a5ddd96；can_4bc4dfa755；can_e8f4d3c9ab；can_a395e5b3b3；can_0a5b7e34af；can_5becc09d33；can_dd839f9587,，甚者舌質隱紫 | 治 | 法 | 溫肺散寒，化痰平喘 | 清熱宣肺，化痰平喘 | 滌痰利竅，降氣平喘 | 補肺益腎，降氣化痰 | 主 | 方 | 射干麻黃湯 | 小青龍湯 | 定喘湯 | 越婢加半夏湯 | 三子養親湯加味 | 麥門冬湯 | 蘇子降氣湯,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_36efc095e2,zhengzhi,中醫證治學,第五章 肺系病證,哮證,第四節 哮證,25,41,,,,勞累後易發；腰痠腿軟；舌苔淡白；舌淡苔白；舌苔薄白；舌質紅；脈細數；脈細弱；脈沉細；脈細；耳鳴；陽虛,,,桂枝加黃耆湯；七味都氣丸；金匱腎氣丸；六君子湯；玉屏風散,can_f6f14b7644；can_68a9a8db6b；can_f6133068f5；can_e8a9b7ca92；can_75309e9211,飲食失當易發 | 腦轉耳鳴，腰痠腿軟，勞累後易發 | 苔脈 | 舌苔薄白，脈細弱 | 舌淡苔白或膩，脈細軟 | 舌苔淡白，質胖嫩，脈沉細，或舌質紅 | 少津，脈細數 | 治法 | 補肺固衛 | 健脾化痰 | 補腎攝納 | 主方 | 玉屏風散 | 桂枝加黃耆湯 | 六君子湯 | 偏陽虛：金匱腎氣丸 | 偏陰虛：七味都氣丸 | 歷屆考古題 | 解答 | 【106-1-臨床一-56】,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_4164493b7c,zhengzhi,中醫證治學,第五章 肺系病證,哮證,第四節 哮證,25,45,,寒飲伏肺,can_700a66ced1,喉中哮鳴有聲；胸膈滿悶；舌苔淡白；舌淡苔白；惡寒無汗；呼吸急促；脈弦緊；苔白滑；舌質紅；脈細數；脈沉細；脈細；陽虛,,,桂枝加黃耆湯；七味都氣丸；金匱腎氣丸；六君子湯；玉屏風散；小青龍湯；定喘湯,can_f6f14b7644；can_68a9a8db6b；can_f6133068f5；can_e8a9b7ca92；can_75309e9211；can_0a5b7e34af；can_dd839f9587,舌淡苔白或膩，脈細軟 | 舌苔淡白，質胖嫩，脈沉細，或舌質紅 | 少津，脈細數 | 治法 | 補肺固衛 | 健脾化痰 | 補腎攝納 | 主方 | 玉屏風散 | 桂枝加黃耆湯 | 六君子湯 | 偏陽虛：金匱腎氣丸 | 偏陰虛：七味都氣丸 | 歷屆考古題 | 解答 | 【106-1-臨床一-56】 | 23歲施先生，今日突發喘促，呼吸急促，喉中哮鳴有聲，胸膈滿悶，惡寒無汗 | 出，咳痰色白稀薄有泡沫，苔白滑，脈弦緊，經診斷為哮證，下列證型與治療方 | 劑的敘述，何者正確？ | (A)寒飲伏肺肺失宣暢，小青龍湯(B)痰熱壅肺肺失清肅，定喘湯,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_e3f6f6cfa7,zhengzhi,中醫證治學,第五章 肺系病證,哮證,第四節 哮證,25,53,,寒飲伏肺,can_700a66ced1,喉中哮鳴有聲；胸膈滿悶；惡寒無汗；呼吸急促；脈弦緊；苔白滑；傷寒論；陽虛,,,桂枝加黃耆湯；七味都氣丸；金匱腎氣丸；三子養親湯；六君子湯；玉屏風散；小青龍湯；麥門冬湯；定喘湯,can_f6f14b7644；can_68a9a8db6b；can_f6133068f5；can_7a66706a59；can_e8a9b7ca92；can_75309e9211；can_0a5b7e34af；can_5becc09d33；can_dd839f9587,玉屏風散 | 桂枝加黃耆湯 | 六君子湯 | 偏陽虛：金匱腎氣丸 | 偏陰虛：七味都氣丸 | 歷屆考古題 | 解答 | 【106-1-臨床一-56】 | 23歲施先生，今日突發喘促，呼吸急促，喉中哮鳴有聲，胸膈滿悶，惡寒無汗 | 出，咳痰色白稀薄有泡沫，苔白滑，脈弦緊，經診斷為哮證，下列證型與治療方 | 劑的敘述，何者正確？ | (A)寒飲伏肺肺失宣暢，小青龍湯(B)痰熱壅肺肺失清肅，定喘湯 | (C)痰氣壅肺肺失肅降，三子養親湯(D)陰虛痰熱，麥門冬湯 | A | 【108-1-臨床一-56】 | 哮病是一種突然發作，以呼吸急促、喉間哮鳴有聲為臨床特徵的疾病。自《內 | 經》等典籍中並無此一病名，但有哮病症狀、病因病機的記載。直到何本著作開 | 始以哮喘作為獨立病名？ | (A)漢‧張仲景《傷寒論》(B)隋‧巢元方《諸病源候論》 | (C)許叔微《普濟本事方》(D)朱丹溪《丹溪心法》,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_43a17b23bc,zhengzhi,中醫證治學,第五章 肺系病證,哮證,第四節 哮證,28,25,,,,發熱惡寒；喘咳氣急；口乾欲飲；脈滑數；苔黃膩；舌質紅；咳嗽,,,蘇子降氣湯；防己黃耆湯；補肺湯；涼膈散；定喘湯；滌痰湯；神祕湯,can_e8f4d3c9ab；can_a26ad2322b；can_81299cf396；can_8aef833bbc；can_dd839f9587；can_3cc2b920c5；can_d66dd437d6,(A)補肺湯(B)滌痰湯(C)防己黃耆湯(D)蘇子降氣湯 | D | 不典型題目 | 課本沒有，只能依照自己平日累積的中醫知識解題。 | 【108-2-臨床二-06】 | 52歲郭姓氣喘患者，5天前感冒，7天後開始出現喘鳴現象，來診時患者自述咳嗽喘鳴，痰稠黃， | 胸膈煩悶，口乾欲飲，舌質紅，苔黃膩，脈診滑數，治以下列何方最適宜？ | (A)定喘湯(B)涼膈散(C)神祕湯(D)蘇子降氣湯 | 【解析】 | 方劑 | 組成 | 功效／主治 | 定喘湯 | 麻黃桑白皮白果黃芩蘇子 | 杏仁半夏款冬花甘草 | 喘咳氣急，痰稠色黃，胸膈脹悶或發熱惡寒。 | 苔黃膩，脈滑數 | 涼膈散 | 川大黃朴硝炙甘草山梔子仁 | 薄荷葉黃芩連翹竹葉,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
